mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__algorithm,param_knn__n_neighbors,param_knn__p,param_knn__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.002734994888305664,9.751460953417243e-05,0.002584409713745117,4.1547377344147086e-05,auto,7,2,uniform,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 7, 'knn__p': 2, 'knn__weights': 'uniform'}",0.15625,0.03125,0.09375,0.15625,0.21875,0.13125,0.06373774391990981,37,0.2890625,0.328125,0.34375,0.34375,0.328125,0.3265625,0.020009763241977653
0.002840089797973633,0.0003521295485017272,0.0021422386169433595,0.0001850304152781121,auto,7,2,distance,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 7, 'knn__p': 2, 'knn__weights': 'distance'}",0.1875,0.0625,0.0625,0.09375,0.21875,0.125,0.06555055301063448,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002781391143798828,0.00022433756722839773,0.0026033401489257814,0.00013967303519698643,auto,9,1,uniform,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 9, 'knn__p': 1, 'knn__weights': 'uniform'}",0.125,0.09375,0.15625,0.0625,0.21875,0.13125,0.053764532919016415,37,0.2734375,0.328125,0.2890625,0.3046875,0.296875,0.2984375,0.01808724516060973
0.002889108657836914,0.00029601186654908433,0.0021452903747558594,0.00014604853509834527,auto,9,1,distance,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 9, 'knn__p': 1, 'knn__weights': 'distance'}",0.1875,0.0625,0.09375,0.0625,0.25,0.13125,0.075,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002800655364990234,8.505101531138828e-05,0.002718687057495117,0.0001434702297617609,auto,9,2,uniform,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 9, 'knn__p': 2, 'knn__weights': 'uniform'}",0.125,0.09375,0.15625,0.0625,0.21875,0.13125,0.053764532919016415,37,0.2734375,0.328125,0.2890625,0.3046875,0.296875,0.2984375,0.01808724516060973
0.002728843688964844,0.00010240233123723015,0.0021060943603515626,8.441790162951131e-05,auto,9,2,distance,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 9, 'knn__p': 2, 'knn__weights': 'distance'}",0.1875,0.0625,0.09375,0.0625,0.25,0.13125,0.075,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0028467178344726562,0.00027648468315106276,0.002652883529663086,9.597240726322036e-05,auto,11,1,uniform,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 11, 'knn__p': 1, 'knn__weights': 'uniform'}",0.09375,0.09375,0.15625,0.125,0.21875,0.1375,0.046770717334674264,31,0.2734375,0.34375,0.28125,0.3203125,0.265625,0.296875,0.030055287596361478
0.002792167663574219,0.00024016874713699284,0.002199888229370117,0.00020375436455701782,auto,11,1,distance,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 11, 'knn__p': 1, 'knn__weights': 'distance'}",0.15625,0.0625,0.125,0.0625,0.25,0.13125,0.06959705453537528,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0027614116668701174,0.0001081912303792219,0.002651882171630859,0.0001729317783685831,auto,11,2,uniform,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 11, 'knn__p': 2, 'knn__weights': 'uniform'}",0.09375,0.09375,0.15625,0.125,0.21875,0.1375,0.046770717334674264,31,0.2734375,0.34375,0.28125,0.3203125,0.265625,0.296875,0.030055287596361478
0.0026267528533935546,3.884645738805753e-05,0.002136993408203125,0.00018163999836903972,auto,11,2,distance,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 11, 'knn__p': 2, 'knn__weights': 'distance'}",0.15625,0.0625,0.125,0.0625,0.25,0.13125,0.06959705453537528,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002713727951049805,8.768170559399093e-05,0.00270538330078125,0.00021288183316753263,auto,13,1,uniform,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 13, 'knn__p': 1, 'knn__weights': 'uniform'}",0.15625,0.125,0.1875,0.1875,0.1875,0.16875,0.024999999999999998,13,0.25,0.328125,0.2578125,0.296875,0.3203125,0.290625,0.031792171795899694
0.002689981460571289,0.00012261889543166795,0.0020972251892089843,0.00010242730764067205,auto,13,1,distance,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 13, 'knn__p': 1, 'knn__weights': 'distance'}",0.15625,0.0625,0.09375,0.09375,0.21875,0.125,0.05590169943749474,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0026404857635498047,5.4104315075221144e-05,0.0028176307678222656,0.0003933511482976969,auto,13,2,uniform,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 13, 'knn__p': 2, 'knn__weights': 'uniform'}",0.15625,0.125,0.1875,0.1875,0.1875,0.16875,0.024999999999999998,13,0.25,0.328125,0.2578125,0.296875,0.3203125,0.290625,0.031792171795899694
0.00282435417175293,0.00016930911609320948,0.0022475719451904297,0.00017401205027633678,auto,13,2,distance,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 13, 'knn__p': 2, 'knn__weights': 'distance'}",0.15625,0.0625,0.09375,0.09375,0.21875,0.125,0.05590169943749474,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002855730056762695,8.832221331101285e-05,0.0027474403381347657,7.101105964703852e-05,auto,15,1,uniform,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 15, 'knn__p': 1, 'knn__weights': 'uniform'}",0.25,0.1875,0.125,0.125,0.1875,0.175,0.046770717334674264,1,0.2734375,0.2734375,0.25,0.28125,0.265625,0.26875,0.010597390598633231
0.0028367042541503906,5.6904676423162175e-05,0.002088165283203125,2.4615422253978325e-05,auto,15,1,distance,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 15, 'knn__p': 1, 'knn__weights': 'distance'}",0.15625,0.0625,0.09375,0.09375,0.1875,0.11875,0.04592793267718459,103,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0030145645141601562,0.00023581914045441146,0.002680540084838867,2.8706230587476328e-05,auto,15,2,uniform,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 15, 'knn__p': 2, 'knn__weights': 'uniform'}",0.25,0.1875,0.125,0.125,0.1875,0.175,0.046770717334674264,1,0.2734375,0.2734375,0.25,0.28125,0.265625,0.26875,0.010597390598633231
0.00279383659362793,0.00016964157269317435,0.002272367477416992,0.00022486777891681737,auto,15,2,distance,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 15, 'knn__p': 2, 'knn__weights': 'distance'}",0.15625,0.0625,0.09375,0.09375,0.1875,0.11875,0.04592793267718459,103,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0027818202972412108,0.00016016309253065228,0.0026499748229980467,0.00010319965753499603,auto,17,1,uniform,"{'knn__algorithm': 'auto', 'knn__n_neighbors': 17, 'knn__p': 1, 'knn__weights': 'uniform'}",0.15625,0.1875,0.21875,0.09375,0.15625,0.1625,0.0414578098794425,19,0.234375,0.28125,0.21875,0.2890625,0.2421875,0.253125,0.027332587007087347
